YO,1,54,45G,,,,,,x,10/11/2014,0.29,11/6/2014,11/7/2014,to be processed,to be processed,162,452.4,12/3/2014,162-t,40.7,162,88.8,N/A,12/3/2014,162-t,40.7,1,40.7,162,88.8,1,88.8
YO,1,55,45G,,,,,,x,10/11/2014,0.265,11/6/2014,11/7/2014,to be processed,to be processed,152,436,12/4/2014,152-t,54,152,463.8,N/A,12/4/2014,152-t,54,-0,-0,152,463.8,-0,-0
YO,1,56,45G,,,,,,x,10/11/2014,0.25,11/6/2014,11/7/2014,to be processed,to be processed,164,562,12/4/2014,164-t,61.3,164,138.2,N/A,12/4/2014,164-t,61.3,1,61.3,164,138.2,1,138.2
YO,1,57,45G,,,,,,x,10/11/2014,0.29,11/6/2014,11/7/2014,to be processed,to be processed,148,557.6,12/1/2014,148-t,67.3,148,163.6,N/A,10/24/2014,148-t,67.3,1,67.3,148,163.6,1,163.6
YO,1,58,45G,,,,,,x,10/11/2014,0.21,11/6/2014,11/7/2014,to be processed,to be processed,157,380,12/4/2014,157-t,43.6,157,93.5,N/A,12/4/2014,157-t,43.6,-0,-0,157,93.5,-0,-0
YO,1,59,45G,,,,,,x,10/11/2014,0.37,11/6/2014,11/7/2014,to be processed,to be processed,171,279,12/4/2014,171-t,282.3,171,120.1,N/A,12/4/2014,171-t,282.3,1,282.3,171,120.1,1,120.1
YO,1,60,45G,,x,10/17/2014,,,x,10/15/2014,0.02,10/27/2014,10/29/2014,125,43.45,70,173.4,11/19/2014,125,62.5,70,96.4,10/17/2014,11/27/2014,125,62.5,1,500,70,96.3666666667,1,289.1
YO,02-001,61,45G,,x,10/17/2014,x,10/14/2014,x,Destroyed,N/A,N/A,10/29/2014,125,43.45,70,173.4,11/19/2014,125,62.5,70,96.4,10/17/2014,11/27/2014,125,62.5,-0,-0,70,96.3666666667,-0,-0
YO,02-001,62,45G,,x,10/17/2014,x,10/14/2014,x,Destroyed,N/A,N/A,10/29/2014,125,43.45,70,173.4,11/19/2014,125,62.5,70,96.4,10/17/2014,11/27/2014,125,62.5,-0,-0,70,96.3666666667,-0,-0
YO,02-001,63,45G,,x,10/17/2014,x,10/14/2014,x,Destroyed,0.125,10/21/2014,10/29/2014,27,140.07,no stem stage,no stem stage,10/29/2014,27,138.03,40,146.63,10/17/2014,11/27/2014,27,138.0333333333,1,414.1,40,146.6333333333,1,439.9
YO,02-001,64,45G,,x,10/17/2014,x,10/14/2014,x,Destroyed,0.1,10/21/2014,10/29/2014,27,140.07,no stem stage,no stem stage,10/29/2014,27,138.03,40,146.63,10/17/2014,11/27/2014,27,138.0333333333,-0,-0,40,146.6333333333,-0,-0
YO,02-001,65,45G,,x,10/17/2014,x,10/14/2014,x,Destroyed,0.215,"2014-10-27 (63,64,65)",10/29/2014,27,140.07,no stem stage,no stem stage,10/29/2014,27,138.03,40,146.63,10/17/2014,11/27/2014,27,138.0333333333,-0,-0,40,146.6333333333,-0,-0
YO,02-001,66,45G,,x,10/17/2014,x,10/14/2014,x,Destroyed,N/A,N/A,10/29/2014,28,60.5,85,219.5,12/4/2014,28,92.33,85,77.33,10/17/2014,12/4/2014,28,92.3333333333,1,277,85,77.3333333333,1,232
YO,02-001,67,45G,,x,10/17/2014,x,10/14/2014,x,Destroyed,0.01,10/21/2014,10/29/2014,28,60.5,85,219.5,12/4/2014,28,92.33,85,77.33,10/17/2014,12/4/2014,28,92.3333333333,-0,-0,85,77.3333333333,-0,-0
YO,01-002,68,45G,,,,,,x,10/14/2014,0.045,10/21/2014,10/29/2014,28,60.5,85,219.5,12/4/2014,28,92.33,85,77.33,N/A,12/4/2014,28,92.3333333333,-0,-0,85,77.3333333333,-0,-0
YO,02-001,69,45G,,,,,,x,10/14/2014,N/A,N/A,10/29/2014,26,122.15,74,392.1,11/21/2014,26,182.3,74,188.5,N/A,11/27/2014,26,182.3,1,364.6,74,188.5,1,377
YO,01-002,70,45G,,,,,,x,10/14/2014,0.315,10/27/2014,10/29/2014,30,44.97,72,189.3,11/26/2014,30,73.23,72,101.1,N/A,11/27/2014,30,73.2333333333,1,439.4,72,101.1,2,606.6
YO,02-001,71,45G,,,,,,x,10/14/2014,0.055,10/27/2014,10/29/2014,30,44.97,72,189.3,11/26/2014,30,73.23,72,101.1,N/A,11/27/2014,30,73.2333333333,-0,-0,72,101.1,-0,-0
YO,02-001,72,45G,,,,,,x,10/14/2014,0.05,10/27/2014,10/29/2014,30,44.97,72,189.3,11/26/2014,30,73.23,72,101.1,N/A,11/27/2014,30,73.2333333333,-0,-0,72,101.1,-0,-0
